ID,time,gFx,gFy,gFz,TgF
5686,58.59828,-0.5446,-0.4052,-0.2792,0.73
5687,58.60927,-0.5459,-0.4939,-0.328,0.81
5688,58.62031,-0.5256,-0.4929,-0.4798,0.87
5689,58.63698,-0.3302,-0.3564,-0.8838,1.01
5690,58.65692,-0.0949,-0.4057,-0.8393,0.94
5691,58.65711,-0.0949,-0.4057,-0.8393,0.94
5692,58.66482,-0.2955,-0.3959,-0.6525,0.82
5693,58.67462,-0.6025,-0.3341,-0.246,0.73
5694,58.68616,-0.7401,-0.33,0.0377,0.81
5695,58.69812,-0.9262,-0.2093,0.3145,1.0
5696,58.70944,-1.0188,0.0384,0.3504,1.08
5697,58.72069,-1.0191,0.2243,0.1527,1.05
5698,58.72117,-1.0191,0.2243,0.1527,1.05
5699,58.73428,-0.9685,0.3689,-0.0342,1.04
5700,58.76428,-0.7208,0.7266,-0.2804,1.06
5701,58.76458,-0.7208,0.7266,-0.2804,1.06
5702,58.76504,-0.6651,0.7422,-0.2929,1.04
5703,58.77736,-0.3263,0.7478,-0.3222,0.88
5704,58.79226,-0.1477,0.7725,-0.1292,0.8
5705,58.79241,-0.1477,0.7725,-0.1292,0.8
5706,58.80915,-0.2344,0.8395,0.1679,0.89
5707,58.82002,-0.3128,0.797,0.366,0.93
5708,58.83174,-0.4125,0.8248,0.5458,1.07
5709,58.8431,-0.4728,0.9413,0.5436,1.19
5710,58.85472,-0.4404,1.0495,0.4151,1.21
5711,58.85521,-0.4404,1.0495,0.4151,1.21
5712,58.86633,-0.3969,1.0894,0.2639,1.19
5713,58.87701,-0.3216,1.0906,0.153,1.15
5714,58.88738,-0.3033,1.1148,0.0865,1.16
5715,58.90392,-0.3925,1.1089,-0.1912,1.19
5716,58.92074,-0.7296,1.1165,-0.2823,1.36
5717,58.92091,-0.7296,1.1165,-0.2823,1.36
5718,58.9305,-0.8552,1.1627,-0.2511,1.46
5719,58.94182,-0.9109,1.1993,-0.1057,1.51
5720,58.95543,-0.8754,1.254,0.2084,1.54
5721,58.96596,-0.8588,1.3161,0.4407,1.63
5722,58.97613,-0.7174,1.2064,0.3528,1.45
5723,58.98692,-0.7621,1.2281,0.2321,1.46
5724,58.99947,-0.9673,1.2496,-0.0693,1.58
5725,58.99998,-0.9673,1.2496,-0.0693,1.58
5726,59.00961,-1.0455,1.2513,-0.276,1.65
5727,59.02013,-1.1202,1.2814,-0.3232,1.73
5728,59.03589,-1.0902,1.3154,-0.0256,1.71
5729,59.0591,-0.8752,1.3019,0.4566,1.63
5730,59.05933,-0.8752,1.3019,0.4566,1.63
5731,59.06444,-0.8444,1.2983,0.567,1.65
5732,59.07617,-0.7735,1.2645,0.7598,1.67
5733,59.08662,-0.7215,1.2638,0.8136,1.67
5734,59.09884,-0.639,1.277,0.8035,1.64
5735,59.10958,-0.4877,1.2555,0.5893,1.47
5736,59.12135,-0.4374,1.1993,0.4224,1.34
5737,59.13267,-0.4538,1.1869,0.3015,1.31
5738,59.144,-0.4902,1.1194,0.1979,1.24
5739,59.14499,-0.4978,1.1013,0.186,1.22
5740,59.15508,-0.5087,1.0112,0.1882,1.15
5741,59.17059,-0.5112,0.8717,0.2326,1.04
5742,59.19813,-0.4596,0.6873,0.409,0.92
5743,59.19832,-0.4596,0.6873,0.409,0.92
5744,59.19847,-0.4596,0.6873,0.409,0.92
5745,59.20896,-0.4469,0.6184,0.4583,0.89
5746,59.21953,-0.4288,0.5815,0.4429,0.85
5747,59.23146,-0.4298,0.5485,0.3528,0.78
5748,59.24455,-0.4487,0.5253,0.2969,0.75
5749,59.2556,-0.4887,0.5268,0.3303,0.79
5750,59.27101,-0.4667,0.5285,0.4088,0.81
5751,59.27154,-0.4667,0.5285,0.4088,0.81
5752,59.29578,-0.3152,0.5639,0.4349,0.78
5753,59.29597,-0.3152,0.5639,0.4349,0.78
5754,59.29942,-0.2674,0.5744,0.3924,0.75
5755,59.30892,-0.1894,0.6111,0.3025,0.71
5756,59.32189,-0.1398,0.6609,0.2121,0.71
5757,59.33244,-0.1474,0.6997,0.1601,0.73
5758,59.34374,-0.1865,0.7522,0.1286,0.79
5759,59.35508,-0.2154,0.7671,0.1026,0.8
5760,59.36669,-0.219,0.7295,0.2089,0.79
5761,59.37722,-0.2415,0.733,0.2815,0.82
5762,59.38823,-0.2737,0.7332,0.3782,0.87
5763,59.39961,-0.2723,0.7586,0.4464,0.92
5764,59.41602,-0.1958,0.7938,0.4867,0.95
5765,59.41627,-0.1958,0.7938,0.4867,0.95
5766,59.43416,-0.1115,0.8087,0.3824,0.9
5767,59.43435,-0.1115,0.8087,0.3824,0.9
5768,59.4431,-0.1123,0.8133,0.3044,0.88
5769,59.45496,-0.2185,0.8426,0.1821,0.89
5770,59.46644,-0.316,0.8651,0.117,0.93
5771,59.47737,-0.3844,0.8829,0.088,0.97
5772,59.48914,-0.3597,0.8996,0.1308,0.98
5773,59.49966,-0.2859,0.9018,0.1554,0.96
5774,59.51666,-0.1797,0.9027,0.172,0.94
5775,59.51699,-0.1797,0.9027,0.172,0.94
5776,59.53202,-0.2026,0.8856,0.0951,0.91
5777,59.54301,-0.317,0.8947,-0.0085,0.95
5778,59.5554,-0.4474,0.9286,-0.1197,1.04
5779,59.55582,-0.4474,0.9286,-0.1197,1.04
5780,59.56638,-0.4848,0.9565,-0.1468,1.08
5781,59.57748,-0.4823,0.9689,-0.0781,1.09
5782,59.59028,-0.4665,0.9758,0.0697,1.08
5783,59.59987,-0.3842,0.9831,0.1789,1.07
5784,59.61094,-0.2412,0.9838,0.2678,1.05
5785,59.62665,-0.0871,0.945,0.2277,0.98
5786,59.64274,-0.2197,0.9714,0.1031,1.0
5787,59.64302,-0.2197,0.9714,0.1031,1.0
5788,59.65656,-0.3148,1.0141,0.0829,1.07
5789,59.66479,-0.3079,1.0251,0.1312,1.08
5790,59.67746,-0.2608,1.0376,0.2531,1.1
5791,59.68876,-0.1824,1.0598,0.365,1.14
5792,59.69947,-0.0944,1.0755,0.429,1.16
5793,59.71119,-0.0023,1.0654,0.4124,1.14
5794,59.71214,0.0104,1.0608,0.3941,1.13
5795,59.72868,-0.0216,1.0261,0.2287,1.05
5796,59.7471,-0.1587,1.0019,0.1168,1.02
5797,59.74727,-0.1587,1.0019,0.1168,1.02
5798,59.75448,-0.1892,0.9833,0.1254,1.01
5799,59.76488,-0.2092,0.9577,0.1564,0.99
5800,59.77646,-0.2156,0.9442,0.205,0.99
5801,59.78811,-0.2278,0.9303,0.1622,0.97
5802,59.79846,-0.2263,0.911,0.0689,0.94
5803,59.81041,-0.2307,0.8976,-0.0806,0.93
5804,59.8222,-0.2183,0.8988,-0.1795,0.94
5805,59.83309,-0.1999,0.8954,-0.2198,0.94
5806,59.83391,-0.196,0.8903,-0.2235,0.94
5807,59.84537,-0.1997,0.8524,-0.2281,0.9
5808,59.86029,-0.2784,0.8458,-0.1724,0.91
5809,59.8749,-0.3514,0.8812,-0.1685,0.96
5810,59.87506,-0.3514,0.8812,-0.1685,0.96
5811,59.8883,-0.3282,0.858,-0.3048,0.97
5812,59.89924,-0.2896,0.8607,-0.394,0.99
5813,59.91058,-0.282,0.9071,-0.4617,1.06
5814,59.92256,-0.3033,0.9514,-0.5,1.12
5815,59.93427,-0.296,0.966,-0.5193,1.14
5816,59.94551,-0.2972,0.9526,-0.5054,1.12
5817,59.95605,-0.295,0.9428,-0.4566,1.09
5818,59.97137,-0.3118,0.956,-0.3371,1.06
5819,59.97172,-0.3118,0.956,-0.3371,1.06
5820,59.99042,-0.3766,0.9704,-0.3232,1.09
5821,59.99081,-0.3766,0.9704,-0.3232,1.09
5822,59.9988,-0.4161,0.9623,-0.3979,1.12
5823,60.0101,-0.4931,0.9462,-0.5574,1.2
5824,60.02368,-0.5456,0.9303,-0.6386,1.25
5825,60.03382,-0.6136,0.9381,-0.6131,1.28
5826,60.04488,-0.6426,0.9521,-0.5235,1.26
5827,60.05624,-0.5806,0.9403,-0.3818,1.17
5828,60.06735,-0.488,0.911,-0.2506,1.06
5829,60.08261,-0.3983,0.9023,-0.1575,1.0
5830,60.08302,-0.391,0.8944,-0.1543,0.99
5831,60.0985,-0.4406,0.8483,-0.2281,0.98
5832,60.11108,-0.6436,0.8556,-0.3307,1.12
5833,60.11168,-0.6436,0.8556,-0.3307,1.12
5834,60.1215,-0.7799,0.8947,-0.3701,1.24
5835,60.13323,-0.8395,0.9223,-0.3459,1.29
5836,60.14496,-0.7921,0.9775,-0.2264,1.28
5837,60.15625,-0.5779,1.021,-0.049,1.17
5838,60.1677,-0.3395,1.0569,0.0802,1.11
5839,60.17866,-0.0749,1.0908,0.1354,1.1
5840,60.18968,0.0734,1.1109,0.1058,1.12
5841,60.20089,0.1276,1.1541,0.0552,1.16
5842,60.21702,0.0465,1.2015,0.0123,1.2
5843,60.21748,0.0465,1.2015,0.0123,1.2
5844,60.24407,-0.1101,1.0987,0.0936,1.11
5845,60.24427,-0.1101,1.0987,0.0936,1.11
5846,60.25608,-0.1494,1.0063,0.15,1.03
5847,60.25643,-0.1494,1.0063,0.15,1.03
5848,60.26584,-0.1792,0.9223,0.1808,0.96
5849,60.27833,-0.2437,0.8339,0.2101,0.89
5850,60.28978,-0.3292,0.7596,0.1948,0.85
5851,60.30105,-0.4118,0.7019,0.1603,0.83
5852,60.31295,-0.4858,0.6704,0.1286,0.84
5853,60.32421,-0.5178,0.6552,0.0924,0.84
5854,60.33493,-0.5307,0.6374,0.0499,0.83
5855,60.34944,-0.5706,0.6384,-0.0007,0.86
5856,60.34984,-0.5706,0.6384,-0.0007,0.86
5857,60.37547,-0.5552,0.6374,0.0025,0.85
5858,60.37566,-0.5552,0.6374,0.0025,0.85
5859,60.37835,-0.5476,0.6362,0.0071,0.84
5860,60.38867,-0.5241,0.6238,0.0252,0.82
5861,60.40027,-0.5131,0.6267,-0.0122,0.81
5862,60.4117,-0.5144,0.6338,-0.1084,0.82
5863,60.42411,-0.5847,0.6799,-0.2147,0.92
5864,60.43476,-0.5354,0.7266,-0.2401,0.93
5865,60.44543,-0.499,0.7713,-0.211,0.94
5866,60.45714,-0.4115,0.8245,-0.1309,0.93
5867,60.46799,-0.3429,0.8419,-0.0977,0.91
5868,60.48398,-0.3719,0.847,-0.158,0.94
5869,60.48425,-0.3719,0.847,-0.158,0.94
5870,60.49904,-0.5227,0.8798,-0.2254,1.05
5871,60.51297,-0.6512,0.9257,-0.2758,1.16
5872,60.51347,-0.6512,0.9257,-0.2758,1.16
5873,60.52284,-0.6732,0.947,-0.2653,1.19
5874,60.53454,-0.6143,0.954,-0.2364,1.16
5875,60.54591,-0.5407,0.9631,-0.2364,1.13
5876,60.5573,-0.4611,1.0071,-0.2631,1.14
5877,60.56854,-0.4281,1.0476,-0.3051,1.17
5878,60.57913,-0.4332,1.0706,-0.3476,1.21
5879,60.59077,-0.4667,1.0556,-0.3857,1.22
5880,60.60164,-0.5258,1.0068,-0.4175,1.21
5881,60.61755,-0.7169,0.9284,-0.4343,1.25
5882,60.61796,-0.7169,0.9284,-0.4343,1.25
5883,60.63717,-0.9675,0.7938,-0.3566,1.3
5884,60.63733,-0.9675,0.7938,-0.3566,1.3
5885,60.64467,-1.0311,0.7061,-0.2885,1.28
5886,60.65688,-0.9394,0.5961,0.0399,1.11
5887,60.66791,-0.947,0.4664,0.4855,1.16
5888,60.67958,-1.1466,0.3621,0.6394,1.36
5889,60.69009,-1.3609,0.045,0.6577,1.51
5890,60.70114,-1.0103,-1.2617,-0.4521,1.68
5891,60.71204,-1.0323,-3.0764,-2.8562,4.32
5892,60.72498,-3.8368,-4.2246,-8.0283,9.85
5893,60.73557,-6.8619,-3.2913,-8.0283,11.06
5894,60.75098,-6.194,-2.6481,-5.7013,8.83
5895,60.75143,-6.194,-2.6481,-5.7013,8.83
5896,60.77215,-3.0443,-2.0437,-1.902,4.13
5897,60.77235,-3.0443,-2.0437,-1.902,4.13
5898,60.77812,-2.9747,-2.0374,-1.5891,3.94
5899,60.78952,-1.7046,-2.3838,-1.025,3.1
5900,60.80508,1.4725,-2.5768,-2.4862,3.87
5901,60.81344,2.9351,-2.8384,-5.3427,6.72
5902,60.8232,3.5461,-3.2669,-4.718,6.75
5903,60.83506,7.7695,-2.0672,6.7008,10.47
5904,60.84604,8.0079,0.1334,7.9766,11.3
5905,60.86454,8.0079,3.6799,2.0109,9.04
5906,60.86509,8.0079,4.0546,-0.8872,9.02
5907,60.87984,5.5691,-4.805,-5.3823,9.11
5908,60.89002,-5.3668,-7.1207,4.7567,10.11
5909,60.90129,-5.7775,-3.8139,7.9766,10.56
5910,60.90159,-5.7775,-3.8139,7.9766,10.56
5911,60.91322,-0.5332,-3.3644,5.9423,6.85
5912,60.92511,2.809,-1.3939,-2.9606,4.31
5913,60.93516,3.3909,-0.0109,-6.84,7.63
5914,60.94592,2.1529,-0.0447,-4.3956,4.89
5915,60.96262,-0.2021,-0.1946,-1.2043,1.24
5916,60.98028,-0.6331,0.261,-2.6786,2.76
5917,60.98053,-0.6331,0.261,-2.6786,2.76
5918,60.99016,-0.4369,0.3626,-4.0142,4.05
5919,61.00196,-0.0944,0.4232,-4.857,4.88
5920,61.01284,0.069,0.2805,-4.8272,4.84
5921,61.02435,-0.0348,0.0098,-3.8994,3.9
5922,61.03546,-0.3385,-0.1541,-2.6142,2.64
5923,61.03587,-0.3385,-0.1541,-2.6142,2.64
5924,61.0475,-0.5627,-0.2975,-1.6223,1.74
5925,61.05821,-0.9639,-0.5205,-0.7849,1.35
5926,61.0738,-1.2331,-0.8025,-0.1436,1.48
5927,61.09432,-0.7726,-1.6856,-0.4998,1.92
5928,61.09449,-0.7726,-1.6856,-0.4998,1.92
5929,61.10172,-0.9595,-1.7608,-0.5147,2.07
5930,61.11258,-1.1938,-1.9174,-0.2633,2.27
5931,61.12579,-0.5327,-2.4949,0.9518,2.72
5932,61.13612,-0.0277,-2.6948,1.7548,3.22
5933,61.14704,0.081,-2.3884,2.1828,3.24
5934,61.15883,0.1697,-2.0498,1.3815,2.48
5935,61.16938,0.6358,-1.7965,0.0892,1.91
5936,61.1892,2.7971,-0.9996,-1.4784,3.32
5937,61.18955,2.7971,-0.9996,-1.4784,3.32
5938,61.20488,4.4341,-0.04,-0.6857,4.49
5939,61.20508,4.4341,-0.04,-0.6857,4.49
5940,61.21228,4.866,0.7574,-0.4128,4.94
5941,61.22346,5.1465,2.335,-0.4558,5.67
5942,61.23545,6.5656,3.1637,-1.476,7.44
5943,61.24632,7.3275,4.0515,-2.9762,8.89
5944,61.2575,7.5811,5.5106,-3.9859,10.18
5945,61.26904,7.7292,6.8682,-2.5331,10.65
5946,61.28506,5.2569,7.9966,0.2284,9.57
5947,61.28538,5.2569,7.9966,0.2284,9.57
5948,61.3006,3.0062,7.9966,3.2545,9.14
5949,61.31308,1.1573,7.9966,4.7445,9.37
5950,61.32402,-0.6868,7.9966,5.6733,9.83
5951,61.3365,-0.3074,7.9966,6.7883,10.49
5952,61.33702,-0.3074,7.9966,6.7883,10.49
5953,61.34757,2.5293,7.9966,7.3993,11.18
5954,61.35894,5.143,7.9966,7.9766,12.41
5955,61.37031,6.1789,7.5112,7.9766,12.58
5956,61.38103,6.8057,4.2217,7.9766,11.3
5957,61.39267,7.4653,1.3215,7.9766,11.0
5958,61.40821,8.0079,-1.1325,7.9766,11.36
5959,61.42647,8.0079,-3.7758,7.9651,11.91
5960,61.4268,8.0079,-3.7758,7.9651,11.91
5961,61.43784,6.3462,-2.1971,6.9656,9.68
5962,61.44647,8.0079,-1.8771,6.7294,10.63
5963,61.4601,8.0079,-2.1539,2.7574,8.74
5964,61.46128,8.0079,-2.1278,1.951,8.51
5965,61.47002,8.0079,-2.1939,0.2631,8.31
5966,61.48112,8.0079,-3.1311,0.6467,8.62
5967,61.4927,6.0484,-4.625,1.7949,7.82
5968,61.50424,3.1276,-4.9877,1.9559,6.2
5969,61.51511,1.7486,-4.7874,1.3273,5.27
5970,61.52511,1.4461,-4.2377,0.088,4.48
5971,61.5411,2.3495,-3.3202,-2.1698,4.61
5972,61.55654,2.9304,-2.5303,-3.1426,4.99
5973,61.5567,2.9304,-2.5303,-3.1426,4.99
5974,61.56871,2.8613,-1.9827,-2.9662,4.57
5975,61.57975,2.8022,-1.5627,-2.4451,4.03
5976,61.59127,2.6727,-0.8328,-1.7134,3.28
5977,61.60493,2.3969,-0.1192,-0.632,2.48
5978,61.6055,2.3969,-0.1192,-0.632,2.48
5979,61.61553,2.2225,0.2686,-0.1521,2.24
5980,61.6262,1.9266,0.7308,0.1823,2.07
5981,61.64546,1.5145,1.318,0.2932,2.03
5982,61.6592,1.3596,1.6166,0.0474,2.11
5983,61.65963,1.3596,1.6166,0.0474,2.11
5984,61.66879,1.2675,1.7101,-0.0425,2.13
5985,61.67989,1.0655,1.7727,0.0296,2.07
5986,61.69321,0.7162,1.6437,0.3824,1.83
5987,61.7045,0.0886,1.4561,1.0766,1.81
5988,61.71628,-0.2122,1.3451,1.2408,1.84
5989,61.72561,-0.2789,1.286,1.093,1.71
5990,61.7372,-0.0519,1.3188,0.7341,1.51
5991,61.74811,0.7056,1.2895,0.4403,1.53
5992,61.75985,1.5756,1.1351,0.0777,1.94
5993,61.77097,1.6513,0.8783,-0.4663,1.93
5994,61.7865,0.6343,0.5615,-0.6569,1.07
5995,61.7868,0.6343,0.5615,-0.6569,1.07
5996,61.80657,-0.3316,0.228,0.8372,0.93
5997,61.8069,-0.3316,0.228,0.8372,0.93
5998,61.81402,-0.2522,0.175,1.2525,1.29
5999,61.82432,0.0424,0.0841,1.8936,1.9
6000,61.83677,0.2031,0.0335,1.8716,1.88
6001,61.84735,0.0714,0.0689,1.1683,1.17
6002,61.85778,-0.1731,0.1312,0.4051,0.46
6003,61.87076,-0.5791,0.0428,-0.629,0.86
6004,61.88216,-0.7139,-0.0603,-0.8064,1.08
6005,61.8936,-0.3277,-0.0881,-0.2557,0.42
6006,61.90411,0.5217,-0.3002,0.1046,0.61
6007,61.9201,0.8583,-0.6588,-0.4321,1.17
6008,61.92066,0.6744,-0.6463,-0.6214,1.12
6009,61.93634,-0.1633,-0.5039,-1.1179,1.24
6010,61.93655,-0.1633,-0.5039,-1.1179,1.24
6011,61.94822,0.574,-0.7626,0.6057,1.13
6012,61.95864,1.3205,-0.2938,2.688,3.01
6013,61.97116,1.399,1.1566,4.5393,4.89
6014,61.98136,0.0668,2.209,3.6645,4.28
6015,61.99296,-2.305,3.3889,1.5315,4.38
6016,62.00425,-3.9572,5.2094,-0.1849,6.54
6017,62.01627,-2.9102,7.7401,1.6994,8.44
6018,62.02541,-1.4097,7.9966,3.3955,8.8
6019,62.04073,-0.8324,7.9966,7.1848,10.78
6020,62.04111,-0.8324,7.9966,7.1848,10.78
6021,62.06147,-0.6267,7.9966,7.9766,11.31
6022,62.06172,-0.6267,7.9966,7.9766,11.31
6023,62.06923,-0.4816,7.1054,7.9766,10.69
6024,62.08099,1.2224,4.4944,7.9766,9.24
6025,62.09316,3.1679,3.0154,7.9766,9.1
6026,62.10496,6.7055,2.1122,7.9766,10.63
6027,62.11539,8.0079,2.4819,7.9678,11.57
6028,62.1266,8.0079,2.4716,7.3934,11.18
6029,62.13737,8.0079,2.3187,7.206,11.02
6030,62.14893,8.0079,1.7267,7.7183,11.26
6031,62.16004,8.0079,0.6643,7.8869,11.26
6032,62.17444,8.0079,-1.1821,6.8704,10.62
6033,62.17486,8.0079,-1.1821,6.8704,10.62
6034,62.19463,7.5479,-4.7068,3.3459,9.5
6035,62.20317,6.677,-4.9169,2.9751,8.81
6036,62.21494,5.4272,-5.7162,1.4727,8.02
6037,62.22722,3.7547,-6.196,-0.6444,7.27
6038,62.22916,3.4855,-6.2776,-1.0665,7.26
6039,62.23732,2.7722,-6.5859,-2.1534,7.46
6040,62.2486,1.3034,-6.7445,-2.9579,7.48
6041,62.26038,0.2285,-5.9603,-2.3332,6.4
6042,62.27089,0.8666,-4.9889,-1.2576,5.22
6043,62.28324,2.4592,-3.1184,0.0897,3.97
6044,62.29411,3.0531,-1.1943,1.2765,3.52
6045,62.30958,3.6687,2.0311,3.7148,5.6
6046,62.30984,3.6687,2.0311,3.7148,5.6
6047,62.32543,2.6881,3.7612,3.535,5.82
6048,62.33787,1.4776,4.1433,2.1318,4.89
6049,62.34746,1.1691,3.9325,1.3759,4.33
6050,62.36005,0.9653,3.5868,0.752,3.79
6051,62.36073,0.9653,3.5868,0.752,3.79
6052,62.37167,0.5522,3.2147,0.0235,3.26
6053,62.38249,-0.0133,2.9472,-0.3483,2.97
6054,62.39418,-0.1887,2.5881,-0.3916,2.62
6055,62.40582,-0.3778,2.4215,-0.5863,2.52
6056,62.41635,-0.4697,2.2471,-0.8076,2.43
6057,62.43198,-0.1711,2.0822,-0.81,2.24
6058,62.43235,-0.1711,2.0822,-0.81,2.24
6059,62.44852,-0.2031,1.9268,-0.9525,2.16
6060,62.45973,-0.2938,1.8748,-0.8709,2.09
6061,62.46981,-0.1855,1.6449,-0.6439,1.78
6062,62.48303,-0.1074,1.4592,-0.4492,1.53
6063,62.48382,-0.1408,1.439,-0.4253,1.51
6064,62.49384,-0.3443,1.4111,-0.3547,1.5
6065,62.50458,-0.4399,1.3757,-0.2303,1.46
6066,62.52053,-0.1919,1.308,-0.1153,1.33
6067,62.53526,-0.2451,1.4004,-0.1165,1.43
6068,62.53545,-0.2451,1.4004,-0.1165,1.43
6069,62.5496,-0.2246,1.3796,-0.0298,1.4
6070,62.56018,-0.1599,1.2487,-0.0117,1.26
6071,62.57103,-0.2119,1.1568,-0.0735,1.18
6072,62.58328,-0.3451,1.1429,-0.1385,1.2
6073,62.59432,-0.2278,1.1925,-0.0395,1.21
6074,62.60489,0.0639,1.264,0.1073,1.27
6075,62.61659,0.3693,1.2973,0.044,1.35
6076,62.61735,0.4027,1.2924,0.0091,1.35
6077,62.62784,0.3651,1.2443,-0.1346,1.3
6078,62.63887,0.1088,1.1016,-0.2142,1.13
6079,62.6505,-0.1335,0.9106,-0.137,0.93
6080,62.66635,-0.3695,0.8138,0.1029,0.9
6081,62.68492,-0.2515,1.0027,0.6501,1.22
6082,62.68521,-0.2515,1.0027,0.6501,1.22
6083,62.69385,0.0939,1.0127,0.837,1.32
6084,62.70432,0.3707,0.9882,0.9469,1.42
6085,62.71642,0.5464,0.9621,0.8514,1.4
6086,62.72725,0.5146,0.9453,0.5312,1.2
6087,62.73924,0.3167,0.8566,0.1808,0.93
6088,62.73965,0.3167,0.8566,0.1808,0.93
6089,62.76028,-0.2877,0.6846,-0.2247,0.78
6090,62.76063,-0.2877,0.6846,-0.2247,0.78
6091,62.771,-0.4853,0.6607,-0.1412,0.83
6092,62.78828,-0.4626,0.6447,0.5866,0.99
6093,62.80676,-0.1118,0.6118,1.135,1.29
6094,62.80721,-0.0868,0.6487,1.0996,1.28
6095,62.81747,-0.0961,0.8375,1.0405,1.34
6096,62.8264,-0.0631,0.8671,1.1644,1.45
6097,62.83897,0.0927,0.8263,1.1551,1.42
6098,62.85028,0.092,0.7992,1.0043,1.29
6099,62.86182,-0.0223,0.8035,0.8964,1.2
6100,62.88644,-0.6685,0.9262,0.4564,1.23
6101,62.88682,-0.6685,0.9262,0.4564,1.23
6102,62.8872,-0.6685,0.9262,0.4564,1.23
6103,62.91294,-0.873,1.0493,0.7346,1.55
6104,62.91334,-0.8385,1.0537,0.7791,1.56
6105,62.92968,-0.5268,1.0969,0.8846,1.5
6106,62.93005,-0.5268,1.0969,0.8846,1.5
6107,62.93819,-0.3043,1.0955,0.9237,1.46
6108,62.94868,0.0878,1.103,0.9174,1.44
6109,62.96134,0.336,1.0872,0.9357,1.47
6110,62.97178,0.4181,1.0561,0.9225,1.46
6111,62.98415,0.3944,0.9951,0.878,1.38
6112,62.99496,0.3233,0.9233,0.7916,1.26
6113,63.00592,0.1753,0.8402,0.7393,1.13
6114,63.01726,0.071,0.8033,0.8131,1.15
6115,63.03245,0.0321,0.7571,0.8754,1.16
6116,63.03275,0.0321,0.7571,0.8754,1.16
6117,63.04744,0.0688,0.7063,0.9073,1.15
6118,63.05053,0.0864,0.6914,0.9017,1.14
6119,63.05997,0.1284,0.6445,0.8473,1.07
6120,63.07196,0.1824,0.6013,0.7774,1.0
6121,63.08378,0.2068,0.56,0.6631,0.89
6122,63.09661,0.1489,0.5331,0.4803,0.73
6123,63.10706,0.102,0.538,0.3789,0.67
6124,63.1176,0.0592,0.5558,0.2935,0.63
6125,63.12805,0.0226,0.5803,0.1755,0.61
6126,63.1393,0.027,0.572,0.0968,0.58
6127,63.15508,0.0089,0.4989,0.0301,0.5
6128,63.15564,-0.0522,0.4623,0.0081,0.47
6129,63.17094,-0.1931,0.4376,-0.018,0.48
6130,63.18248,-0.3331,0.504,0.0707,0.61
6131,63.18268,-0.3331,0.504,0.0707,0.61
6132,63.19652,-0.3653,0.4884,0.2331,0.65
6133,63.20818,-0.2884,0.4454,0.3003,0.61
6134,63.2177,-0.2034,0.4268,0.3579,0.59
6135,63.22847,-0.1582,0.4327,0.3963,0.61
6136,63.23971,-0.0939,0.4586,0.4591,0.66
6137,63.25094,-0.0026,0.4972,0.5771,0.76
6138,63.26212,0.0822,0.515,0.6052,0.8
6139,63.27333,0.0986,0.5207,0.6281,0.82
6140,63.28928,0.0475,0.601,0.7258,0.94
6141,63.28959,0.0475,0.601,0.7258,0.94
6142,63.30698,-0.0177,0.6479,0.803,1.03
6143,63.30727,-0.0177,0.6479,0.803,1.03
6144,63.31696,-0.035,0.636,0.9462,1.14
6145,63.32725,-0.0255,0.6272,1.1472,1.31
6146,63.34008,0.0192,0.614,1.3693,1.5
6147,63.35139,0.0986,0.5859,1.4524,1.57
6148,63.36374,0.1237,0.5524,1.4563,1.56
6149,63.37298,0.0688,0.5771,1.4074,1.52
6150,63.38501,-0.028,0.6636,1.3261,1.48
6151,63.39628,-0.0783,0.7215,1.2245,1.42
6152,63.40674,-0.1042,0.72,1.1663,1.37
6153,63.42192,-0.1462,0.6873,1.128,1.33
6154,63.42255,-0.1523,0.6834,1.1304,1.33
6155,63.43745,-0.2251,0.6604,1.148,1.34
6156,63.43925,-0.2383,0.657,1.1531,1.35
6157,63.44967,-0.2823,0.6411,1.1827,1.37
6158,63.46196,-0.3351,0.6218,1.2249,1.41
6159,63.47327,-0.38,0.6118,1.2425,1.44
6160,63.48521,-0.3636,0.6289,1.2445,1.44
6161,63.49653,-0.2723,0.6413,1.1785,1.37
6162,63.50657,-0.1772,0.6184,1.082,1.26
6163,63.51838,-0.0883,0.6198,0.9743,1.16
6164,63.52921,-0.0712,0.6362,0.8905,1.1
6165,63.54522,-0.0204,0.665,0.7627,1.01
6166,63.54567,-0.0204,0.665,0.7627,1.01
6167,63.56678,0.0304,0.6333,0.6843,0.93
6168,63.567,0.0304,0.6333,0.6843,0.93
6169,63.57423,0.0212,0.6093,0.6821,0.91
6170,63.58419,-0.0138,0.5854,0.6479,0.87
6171,63.59562,-0.0751,0.581,0.591,0.83
6172,63.607,-0.1692,0.6198,0.5321,0.83
6173,63.61966,-0.2322,0.6853,0.4957,0.88
6174,63.62937,-0.2451,0.7273,0.4923,0.91
6175,63.64062,-0.2043,0.7425,0.5179,0.93
6176,63.65288,-0.102,0.7097,0.558,0.91
6177,63.66265,-0.0367,0.6636,0.6137,0.9
6178,63.67878,-0.0592,0.6242,0.6858,0.93
6179,63.67909,-0.0592,0.6242,0.6858,0.93
6180,63.69544,-0.1254,0.6057,0.6636,0.91
6181,63.6956,-0.1254,0.6057,0.6636,0.91
6182,63.70639,-0.1609,0.601,0.6259,0.88
6183,63.71767,-0.2188,0.5998,0.5971,0.87
6184,63.72885,-0.24,0.6032,0.6052,0.89
