ID,time,gFx,gFy,gFz,TgF,TS
7132,73.49229,-0.9607,-0.4553,-0.5948,1.22,2022-04-20 00:01:13.492290
7133,73.50309,-1.1124,-0.402,-0.6266,1.34,2022-04-20 00:01:13.503090
7134,73.51404,-1.096,-0.3651,-0.4783,1.25,2022-04-20 00:01:13.514040
7135,73.52549,-0.9946,-0.395,-0.1966,1.09,2022-04-20 00:01:13.525490
7136,73.536,-0.9612,-0.4121,0.0308,1.05,2022-04-20 00:01:13.536000
7137,73.54719,-0.926,-0.4099,0.1552,1.02,2022-04-20 00:01:13.547190
7138,73.56319,-0.7132,-0.4665,0.3753,0.93,2022-04-20 00:01:13.563190
7139,73.56369,-0.7132,-0.4665,0.3753,0.93,2022-04-20 00:01:13.563690
7140,73.58487,-0.6008,-0.5156,0.0743,0.8,2022-04-20 00:01:13.584870
7141,73.58508,-0.6008,-0.5156,0.0743,0.8,2022-04-20 00:01:13.585080
7142,73.60103,-0.542,-0.5244,-0.0217,0.75,2022-04-20 00:01:13.601030
7143,73.61335,-0.4802,-0.5674,-0.0691,0.75,2022-04-20 00:01:13.613350
7144,73.61435,-0.4596,-0.5794,-0.0811,0.74,2022-04-20 00:01:13.614350
7145,73.62487,-0.346,-0.608,-0.0842,0.7,2022-04-20 00:01:13.624870
7146,73.63605,-0.1191,-0.6019,-0.0908,0.62,2022-04-20 00:01:13.636050
7147,73.647,0.1433,-0.6363,-0.1622,0.67,2022-04-20 00:01:13.647000
7148,73.65851,0.3842,-0.6283,-0.1893,0.76,2022-04-20 00:01:13.658510
7149,73.66915,0.5007,-0.4966,-0.1111,0.71,2022-04-20 00:01:13.669150
7150,73.68288,0.6778,-0.2765,0.0599,0.73,2022-04-20 00:01:13.682880
7151,73.69876,1.216,0.003,0.0912,1.22,2022-04-20 00:01:13.698760
7152,73.69894,1.216,0.003,0.0912,1.22,2022-04-20 00:01:13.698940
7153,73.71221,1.6215,0.0802,-0.2306,1.64,2022-04-20 00:01:13.712210
7154,73.72393,1.6284,0.2507,-0.543,1.73,2022-04-20 00:01:13.723930
7155,73.73676,1.6486,0.6133,-0.3847,1.8,2022-04-20 00:01:13.736760
7156,73.73749,1.6836,0.6958,-0.2865,1.84,2022-04-20 00:01:13.737490
7157,73.7472,2.0163,1.0537,0.1808,2.28,2022-04-20 00:01:13.747200
7158,73.75809,2.3979,1.3947,0.5443,2.83,2022-04-20 00:01:13.758090
7159,73.76905,2.9493,1.6439,0.4964,3.41,2022-04-20 00:01:13.769050
7160,73.78516,3.1078,1.9847,-0.1165,3.69,2022-04-20 00:01:13.785160
7161,73.80806,3.3917,2.41,-1.2026,4.33,2022-04-20 00:01:13.808060
7162,73.80831,3.3917,2.41,-1.2026,4.33,2022-04-20 00:01:13.808310
7163,73.80865,3.466,2.4482,-1.379,4.46,2022-04-20 00:01:13.808650
7164,73.82486,3.677,2.6052,-2.3503,5.08,2022-04-20 00:01:13.824860
7165,73.83689,3.4957,2.7591,-2.4483,5.08,2022-04-20 00:01:13.836890
7166,73.84818,3.1032,3.0137,-1.6624,4.63,2022-04-20 00:01:13.848180
7167,73.85919,2.3801,3.4006,-0.7734,4.22,2022-04-20 00:01:13.859190
7168,73.85976,2.3801,3.4006,-0.7734,4.22,2022-04-20 00:01:13.859760
7169,73.86993,1.7566,4.1822,-0.4673,4.56,2022-04-20 00:01:13.869930
7170,73.88131,1.8467,5.2075,-0.6832,5.57,2022-04-20 00:01:13.881310
7171,73.89656,1.9203,7.4347,-1.3741,7.8,2022-04-20 00:01:13.896560
7172,73.91351,1.1371,7.9966,0.5436,8.1,2022-04-20 00:01:13.913510
7173,73.91368,1.1371,7.9966,0.5436,8.1,2022-04-20 00:01:13.913680
7174,73.92648,-0.0819,7.9966,4.5833,9.22,2022-04-20 00:01:13.926480
7175,73.9367,-0.2073,7.9966,7.9265,11.26,2022-04-20 00:01:13.936700
7176,73.94853,2.0615,7.9966,7.9766,11.48,2022-04-20 00:01:13.948530
7177,73.9587,4.8355,7.9966,7.9766,12.29,2022-04-20 00:01:13.958700
7178,73.96932,7.1319,7.9966,7.9766,13.36,2022-04-20 00:01:13.969320
7179,73.98125,7.0011,6.0623,7.9766,12.22,2022-04-20 00:01:13.981250
7180,73.99199,6.3528,3.4744,7.9766,10.77,2022-04-20 00:01:13.991990
7181,74.00298,6.3176,1.6044,7.9766,10.3,2022-04-20 00:01:14.002980
7182,74.01314,7.661,0.6084,7.9766,11.08,2022-04-20 00:01:14.013140
7183,74.02478,8.0079,-0.296,7.9766,11.31,2022-04-20 00:01:14.024780
7184,74.02552,8.0079,-0.4265,7.9766,11.31,2022-04-20 00:01:14.025520
7185,74.04175,8.0079,-0.4849,7.9091,11.27,2022-04-20 00:01:14.041750
7186,74.05769,8.0079,-1.4936,4.6544,9.38,2022-04-20 00:01:14.057690
7187,74.05786,8.0079,-1.4936,4.6544,9.38,2022-04-20 00:01:14.057860
7188,74.06879,8.0079,-2.781,2.0397,8.72,2022-04-20 00:01:14.068790
7189,74.08021,8.0079,-3.4584,1.3823,8.83,2022-04-20 00:01:14.080210
7190,74.09363,7.1829,-4.2956,1.0994,8.44,2022-04-20 00:01:14.093630
7191,74.10349,6.1241,-5.0315,1.0239,7.99,2022-04-20 00:01:14.103490
7192,74.11552,4.4351,-5.4516,0.9196,7.09,2022-04-20 00:01:14.115520
7193,74.12557,3.1374,-5.1658,1.0251,6.13,2022-04-20 00:01:14.125570
7194,74.13845,2.0952,-4.7483,0.504,5.21,2022-04-20 00:01:14.138450
7195,74.13897,2.0952,-4.7483,0.504,5.21,2022-04-20 00:01:14.138970
7196,74.15261,1.7429,-4.0452,-0.0437,4.4,2022-04-20 00:01:14.152610
7197,74.17213,2.1902,-3.0656,-1.6702,4.12,2022-04-20 00:01:14.172130
7198,74.17231,2.1902,-3.0656,-1.6702,4.12,2022-04-20 00:01:14.172310
7199,74.17992,2.2706,-2.7458,-1.9849,4.08,2022-04-20 00:01:14.179920
7200,74.21004,2.4685,-0.8625,-2.0501,3.32,2022-04-20 00:01:14.210040
7201,74.21029,2.4685,-0.8625,-2.0501,3.32,2022-04-20 00:01:14.210290
7202,74.21053,2.4685,-0.8625,-2.0501,3.32,2022-04-20 00:01:14.210530
7203,74.22489,2.5682,0.1703,-1.776,3.13,2022-04-20 00:01:14.224890
7204,74.23669,2.6229,1.1273,-1.8339,3.39,2022-04-20 00:01:14.236690
7205,74.24763,2.4321,2.0463,-2.0545,3.78,2022-04-20 00:01:14.247630
7206,74.26305,2.042,3.0118,-2.0562,4.18,2022-04-20 00:01:14.263050
7207,74.26338,2.042,3.0118,-2.0562,4.18,2022-04-20 00:01:14.263380
7208,74.27715,1.9337,3.8008,-1.2043,4.43,2022-04-20 00:01:14.277150
7209,74.29088,2.0263,4.0598,-0.0869,4.54,2022-04-20 00:01:14.290880
7210,74.30286,1.7798,3.8766,0.3008,4.28,2022-04-20 00:01:14.302860
7211,74.30317,1.7798,3.8766,0.3008,4.28,2022-04-20 00:01:14.303170
7212,74.31595,1.2783,3.4449,0.3345,3.69,2022-04-20 00:01:14.315950
7213,74.32869,0.6578,2.709,0.1821,2.79,2022-04-20 00:01:14.328690
7214,74.33713,0.2469,2.0245,0.2541,2.06,2022-04-20 00:01:14.337130
7215,74.34807,-0.2388,1.0845,0.4403,1.19,2022-04-20 00:01:14.348070
7216,74.3617,-0.8593,0.0697,0.8343,1.2,2022-04-20 00:01:14.361700
7217,74.38376,-1.0486,-0.9676,0.7395,1.61,2022-04-20 00:01:14.383760
7218,74.38396,-1.0486,-0.9676,0.7395,1.61,2022-04-20 00:01:14.383960
7219,74.39111,-1.0154,-1.1577,0.4366,1.6,2022-04-20 00:01:14.391110
7220,74.40249,-0.9675,-1.377,-0.1602,1.69,2022-04-20 00:01:14.402490
7221,74.41514,-0.9167,-1.5219,-0.7439,1.93,2022-04-20 00:01:14.415140
7222,74.41571,-0.9167,-1.5219,-0.7439,1.93,2022-04-20 00:01:14.415710
7223,74.42562,-0.8723,-1.624,-1.1091,2.15,2022-04-20 00:01:14.425620
7224,74.43775,-0.892,-1.7511,-1.3497,2.38,2022-04-20 00:01:14.437750
7225,74.4486,-0.7696,-1.7652,-1.2437,2.29,2022-04-20 00:01:14.448600
7226,74.4634,-0.4061,-1.7804,-1.0184,2.09,2022-04-20 00:01:14.463400
7227,74.50762,0.2268,-1.2534,-0.0544,1.27,2022-04-20 00:01:14.507620
7228,74.50804,0.2268,-1.2534,-0.0544,1.27,2022-04-20 00:01:14.508040
7229,74.50837,0.2268,-1.2534,-0.0544,1.27,2022-04-20 00:01:14.508370
7230,74.50868,0.2268,-1.2534,-0.0544,1.27,2022-04-20 00:01:14.508680
7231,74.51546,0.38,-1.1598,0.0145,1.22,2022-04-20 00:01:14.515460
7232,74.5256,0.4633,-1.0179,0.0242,1.12,2022-04-20 00:01:14.525600
7233,74.53796,0.6409,-0.8887,-0.0906,1.1,2022-04-20 00:01:14.537960
7234,74.53858,0.6409,-0.8887,-0.0906,1.1,2022-04-20 00:01:14.538580
7235,74.55003,0.7855,-0.8459,-0.1348,1.16,2022-04-20 00:01:14.550030
7236,74.55999,0.7472,-0.7297,0.0748,1.05,2022-04-20 00:01:14.559990
7237,74.57114,0.7785,-0.5743,0.5487,1.11,2022-04-20 00:01:14.571140
7238,74.58623,1.0015,-0.3283,1.0615,1.5,2022-04-20 00:01:14.586230
7239,74.60664,1.9288,-0.0896,1.3996,2.38,2022-04-20 00:01:14.606640
7240,74.60725,2.0119,-0.0835,1.3979,2.45,2022-04-20 00:01:14.607250
7241,74.6157,2.0774,-0.0175,1.341,2.47,2022-04-20 00:01:14.615700
7242,74.62461,1.8663,0.1828,1.3315,2.3,2022-04-20 00:01:14.624610
7243,74.63736,1.7278,0.4632,1.6114,2.41,2022-04-20 00:01:14.637360
7244,74.64865,2.0828,0.742,2.0297,3.0,2022-04-20 00:01:14.648650
7245,74.65967,2.4106,1.3363,2.6385,3.82,2022-04-20 00:01:14.659670
7246,74.67129,2.3671,1.8262,2.6468,3.99,2022-04-20 00:01:14.671290
7247,74.67188,2.3671,1.8262,2.6468,3.99,2022-04-20 00:01:14.671880
7248,74.6826,1.9706,2.3043,2.1389,3.71,2022-04-20 00:01:14.682600
7249,74.69388,1.0435,2.9079,1.4211,3.4,2022-04-20 00:01:14.693880
7250,74.71015,-1.2013,4.9422,1.6217,5.34,2022-04-20 00:01:14.710150
7251,74.72934,-2.8906,7.358,4.5979,9.15,2022-04-20 00:01:14.729340
7252,74.72965,-2.8906,7.358,4.5979,9.15,2022-04-20 00:01:14.729650
7253,74.73758,-3.8001,7.8986,6.0036,10.62,2022-04-20 00:01:14.737580
7254,74.74719,-5.5505,7.9895,7.8547,12.5,2022-04-20 00:01:14.747190
7255,74.75946,-7.3534,7.6675,7.9766,13.28,2022-04-20 00:01:14.759460
7256,74.7707,-7.8237,6.8196,7.9766,13.09,2022-04-20 00:01:14.770700
7257,74.78224,-5.4012,4.8293,7.9766,10.78,2022-04-20 00:01:14.782240
7258,74.79365,-0.4855,2.3602,7.9766,8.33,2022-04-20 00:01:14.793650
7259,74.79415,-0.4855,2.3602,7.9766,8.33,2022-04-20 00:01:14.794150
7260,74.80534,3.9294,1.0652,7.9766,8.96,2022-04-20 00:01:14.805340
7261,74.81593,6.77,1.0777,7.454,10.13,2022-04-20 00:01:14.815930
7262,74.82644,8.0079,1.7431,5.032,9.62,2022-04-20 00:01:14.826440
7263,74.84251,8.0079,2.1797,5.3389,9.87,2022-04-20 00:01:14.842510
7264,74.85872,7.4609,1.9828,7.884,11.03,2022-04-20 00:01:14.858720
7265,74.85892,7.4609,1.9828,7.884,11.03,2022-04-20 00:01:14.858920
7266,74.8707,7.2709,1.3356,7.9766,10.88,2022-04-20 00:01:14.870700
7267,74.88154,7.8396,0.1388,7.88,11.12,2022-04-20 00:01:14.881540
7268,74.89433,7.995,-1.39,6.4587,10.37,2022-04-20 00:01:14.894330
7269,74.90598,8.0079,-3.6099,5.2509,10.23,2022-04-20 00:01:14.905980
7270,74.91606,7.2125,-5.2501,3.7082,9.66,2022-04-20 00:01:14.916060
7271,74.92712,4.4409,-5.4118,3.815,7.97,2022-04-20 00:01:14.927120
7272,74.92748,4.4409,-5.4118,3.815,7.97,2022-04-20 00:01:14.927480
7273,74.94263,3.3912,-6.7369,3.5492,8.34,2022-04-20 00:01:14.942630
7274,74.97066,2.2454,-7.2189,-3.1773,8.2,2022-04-20 00:01:14.970660
7275,74.97094,2.2454,-7.2189,-3.1773,8.2,2022-04-20 00:01:14.970940
7276,74.97129,2.0811,-7.1141,-3.5444,8.22,2022-04-20 00:01:14.971290
7277,74.9814,1.5177,-6.648,-4.2033,8.01,2022-04-20 00:01:14.981400
7278,74.99314,1.4019,-5.9766,-3.2784,6.96,2022-04-20 00:01:14.993140
7279,75.00535,2.5354,-4.3677,-0.3302,5.06,2022-04-20 00:01:15.005350
7280,75.01526,3.6076,-2.7214,1.5609,4.78,2022-04-20 00:01:15.015260
7281,75.02625,4.2836,-0.6671,3.1124,5.34,2022-04-20 00:01:15.026250
7282,75.03767,4.094,1.5501,3.6628,5.71,2022-04-20 00:01:15.037670
7283,75.05356,2.8985,3.0286,2.4853,4.87,2022-04-20 00:01:15.053560
7284,75.05394,2.8985,3.0286,2.4853,4.87,2022-04-20 00:01:15.053940
7285,75.07216,1.3565,3.492,1.6767,4.1,2022-04-20 00:01:15.072160
7286,75.07233,1.3565,3.492,1.6767,4.1,2022-04-20 00:01:15.072330
7287,75.08126,1.0481,3.7661,1.7675,4.29,2022-04-20 00:01:15.081260
7288,75.09452,1.0162,3.984,1.6969,4.45,2022-04-20 00:01:15.094520
7289,75.10702,0.6433,4.2105,1.1079,4.4,2022-04-20 00:01:15.107020
7290,75.11609,0.3035,4.2315,0.6352,4.29,2022-04-20 00:01:15.116090
7291,75.12735,-0.1247,3.9899,0.1532,3.99,2022-04-20 00:01:15.127350
7292,75.13845,-0.5879,3.7327,-0.0635,3.78,2022-04-20 00:01:15.138450
7293,75.15054,-1.0953,3.4461,0.0059,3.62,2022-04-20 00:01:15.150540
7294,75.16478,-0.9805,3.1129,-0.0935,3.26,2022-04-20 00:01:15.164780
7295,75.16512,-0.9805,3.1129,-0.0935,3.26,2022-04-20 00:01:15.165120
7296,75.19072,-0.367,2.5874,-0.5755,2.68,2022-04-20 00:01:15.190720
7297,75.19088,-0.367,2.5874,-0.5755,2.68,2022-04-20 00:01:15.190880
7298,75.20503,0.2689,2.1721,-0.9522,2.39,2022-04-20 00:01:15.205030
7299,75.20545,0.2689,2.1721,-0.9522,2.39,2022-04-20 00:01:15.205450
7300,75.21647,0.3785,1.9644,-1.2468,2.36,2022-04-20 00:01:15.216470
7301,75.22736,0.2986,1.7333,-1.3776,2.23,2022-04-20 00:01:15.227360
7302,75.24887,0.1372,1.311,-0.9891,1.65,2022-04-20 00:01:15.248870
7303,75.26054,-0.1699,1.1331,-0.5491,1.27,2022-04-20 00:01:15.260540
7304,75.26091,-0.1699,1.1331,-0.5491,1.27,2022-04-20 00:01:15.260910
7305,75.27169,-0.4115,1.0818,-0.1316,1.16,2022-04-20 00:01:15.271690
7306,75.28336,-0.54,0.9755,0.2116,1.13,2022-04-20 00:01:15.283360
7307,75.29914,-0.6626,0.9137,0.4334,1.21,2022-04-20 00:01:15.299140
7308,75.31656,-0.4799,0.9497,0.3716,1.13,2022-04-20 00:01:15.316560
7309,75.31685,-0.4262,0.9401,0.3428,1.09,2022-04-20 00:01:15.316850
7310,75.32672,-0.2798,0.9135,0.2468,0.99,2022-04-20 00:01:15.326720
7311,75.33738,-0.1614,0.9645,0.0606,0.98,2022-04-20 00:01:15.337380
7312,75.34978,-0.015,1.0073,-0.0754,1.01,2022-04-20 00:01:15.349780
7313,75.36185,0.1575,0.9225,-0.2083,0.96,2022-04-20 00:01:15.361850
7314,75.37237,0.1648,0.7674,-0.3603,0.86,2022-04-20 00:01:15.372370
7315,75.38447,-0.0605,0.6059,-0.3818,0.72,2022-04-20 00:01:15.384470
7316,75.38495,-0.0605,0.6059,-0.3818,0.72,2022-04-20 00:01:15.384950
7317,75.39544,-0.2017,0.4879,-0.2635,0.59,2022-04-20 00:01:15.395440
7318,75.40641,-0.3561,0.3567,-0.1453,0.52,2022-04-20 00:01:15.406410
7319,75.42146,-0.4054,0.283,-0.0544,0.5,2022-04-20 00:01:15.421460
7320,75.4444,-0.2237,0.3064,-0.0212,0.38,2022-04-20 00:01:15.444400
7321,75.44458,-0.2237,0.3064,-0.0212,0.38,2022-04-20 00:01:15.444580
7322,75.44921,-0.1511,0.346,0.0533,0.38,2022-04-20 00:01:15.449210
7323,75.46175,0.0827,0.4454,0.1943,0.49,2022-04-20 00:01:15.461750
7324,75.472,0.2117,0.4637,0.2265,0.56,2022-04-20 00:01:15.472000
7325,75.48353,0.1684,0.5346,0.1945,0.59,2022-04-20 00:01:15.483530
7326,75.49474,-0.0983,0.6782,-0.288,0.74,2022-04-20 00:01:15.494740
7327,75.50519,-0.1804,0.6897,-0.1651,0.73,2022-04-20 00:01:15.505190
7328,75.51697,-0.1301,0.7036,-0.1199,0.73,2022-04-20 00:01:15.516970
7329,75.51765,-0.133,0.7176,-0.1541,0.75,2022-04-20 00:01:15.517650
7330,75.53254,-0.2232,0.7752,-0.2677,0.85,2022-04-20 00:01:15.532540
7331,75.55071,-0.3179,0.9381,0.0848,0.99,2022-04-20 00:01:15.550710
7332,75.5511,-0.3179,0.9381,0.0848,0.99,2022-04-20 00:01:15.551100
7333,75.55997,-0.2764,0.9909,0.2568,1.06,2022-04-20 00:01:15.559970
7334,75.57106,-0.2263,1.0645,0.3738,1.15,2022-04-20 00:01:15.571060
7335,75.58556,-0.0588,1.1209,0.528,1.24,2022-04-20 00:01:15.585560
7336,75.5951,0.1509,1.0877,0.7051,1.3,2022-04-20 00:01:15.595100
7337,75.60515,0.327,1.0051,0.8111,1.33,2022-04-20 00:01:15.605150
7338,75.61764,0.3619,0.8678,0.9367,1.33,2022-04-20 00:01:15.617640
7339,75.63332,0.189,0.8131,1.1299,1.4,2022-04-20 00:01:15.633320
7340,75.6337,0.189,0.8131,1.1299,1.4,2022-04-20 00:01:15.633700
7341,75.6499,0.0356,0.8175,1.307,1.54,2022-04-20 00:01:15.649900
7342,75.65987,0.0285,0.8194,1.4001,1.62,2022-04-20 00:01:15.659870
7343,75.6711,0.0864,0.8336,1.5103,1.73,2022-04-20 00:01:15.671100
7344,75.68662,0.1545,0.816,1.4986,1.71,2022-04-20 00:01:15.686620
7345,75.68808,0.167,0.8048,1.4863,1.7,2022-04-20 00:01:15.688080
7346,75.6966,0.2476,0.7593,1.3842,1.6,2022-04-20 00:01:15.696600
7347,75.70706,0.3543,0.7508,1.2767,1.52,2022-04-20 00:01:15.707060
7348,75.71758,0.4149,0.7312,1.1179,1.4,2022-04-20 00:01:15.717580
7349,75.7287,0.3883,0.6797,0.9127,1.2,2022-04-20 00:01:15.728700
7350,75.74414,0.2261,0.6306,0.6804,0.95,2022-04-20 00:01:15.744140
7351,75.75971,0.0605,0.5729,0.5663,0.81,2022-04-20 00:01:15.759710
7352,75.75989,0.0605,0.5729,0.5663,0.81,2022-04-20 00:01:15.759890
7353,75.77234,-0.0534,0.5004,0.5035,0.71,2022-04-20 00:01:15.772340
7354,75.78284,-0.1367,0.4576,0.4923,0.69,2022-04-20 00:01:15.782840
7355,75.79632,-0.3111,0.4535,0.5485,0.78,2022-04-20 00:01:15.796320
7356,75.79695,-0.3111,0.4535,0.5485,0.78,2022-04-20 00:01:15.796950
7357,75.80689,-0.41,0.4833,0.5974,0.87,2022-04-20 00:01:15.806890
7358,75.818,-0.4193,0.5365,0.678,0.96,2022-04-20 00:01:15.818000
7359,75.83028,-0.2776,0.5558,0.729,0.96,2022-04-20 00:01:15.830280
7360,75.84034,-0.1279,0.539,0.7227,0.91,2022-04-20 00:01:15.840340
7361,75.85121,0.0006,0.5421,0.7373,0.92,2022-04-20 00:01:15.851210
7362,75.86336,0.0487,0.5727,0.7236,0.92,2022-04-20 00:01:15.863360
7363,75.87358,0.0356,0.5869,0.6934,0.91,2022-04-20 00:01:15.873580
7364,75.88952,-0.0138,0.5812,0.7002,0.91,2022-04-20 00:01:15.889520
7365,75.88991,-0.0138,0.5812,0.7002,0.91,2022-04-20 00:01:15.889910
7366,75.90929,-0.0096,0.6079,0.881,1.07,2022-04-20 00:01:15.909290
7367,75.91855,0.0243,0.6103,0.9584,1.14,2022-04-20 00:01:15.918550
7368,75.92721,0.0419,0.5878,0.9428,1.11,2022-04-20 00:01:15.927210
7369,75.93994,0.0431,0.5786,0.9733,1.13,2022-04-20 00:01:15.939940
7370,75.94208,0.0526,0.5815,0.9924,1.15,2022-04-20 00:01:15.942080
7371,75.95034,0.0983,0.58,1.0525,1.21,2022-04-20 00:01:15.950340
7372,75.96196,0.1076,0.5522,1.1165,1.25,2022-04-20 00:01:15.961960
7373,75.97356,0.0419,0.5058,1.1345,1.24,2022-04-20 00:01:15.973560
7374,75.98983,-0.0109,0.4608,1.1055,1.2,2022-04-20 00:01:15.989830
7375,76.00546,0.0197,0.433,1.1475,1.23,2022-04-20 00:01:16.005460
7376,76.0056,0.0197,0.433,1.1475,1.23,2022-04-20 00:01:16.005600
7377,76.0177,0.0182,0.4505,1.169,1.25,2022-04-20 00:01:16.017700
7378,76.02737,-0.0111,0.4508,1.1558,1.24,2022-04-20 00:01:16.027370
7379,76.04038,-0.0478,0.433,1.019,1.11,2022-04-20 00:01:16.040380
7380,76.05107,-0.0311,0.4281,0.9442,1.04,2022-04-20 00:01:16.051070
7381,76.06291,-0.0057,0.4097,0.8463,0.94,2022-04-20 00:01:16.062910
7382,76.07419,-0.0372,0.3968,0.7967,0.89,2022-04-20 00:01:16.074190
7383,76.08436,-0.0942,0.4107,0.8043,0.91,2022-04-20 00:01:16.084360
7384,76.10272,-0.1665,0.3795,0.8795,0.97,2022-04-20 00:01:16.102720
7385,76.10315,-0.1665,0.3795,0.8795,0.97,2022-04-20 00:01:16.103150
7386,76.11905,-0.1882,0.334,0.9406,1.02,2022-04-20 00:01:16.119050
7387,76.11921,-0.1882,0.334,0.9406,1.02,2022-04-20 00:01:16.119210
7388,76.12756,-0.125,0.3084,0.9731,1.03,2022-04-20 00:01:16.127560
7389,76.13867,-0.0707,0.314,1.0495,1.1,2022-04-20 00:01:16.138670
7390,76.15074,-0.1071,0.2952,1.029,1.08,2022-04-20 00:01:16.150740
7391,76.16261,-0.1486,0.3413,0.806,0.89,2022-04-20 00:01:16.162610
7392,76.17473,-0.1179,0.3487,0.8453,0.92,2022-04-20 00:01:16.174730
7393,76.18446,-0.1677,0.3494,0.7867,0.88,2022-04-20 00:01:16.184460
7394,76.19693,-0.2043,0.3848,0.7811,0.89,2022-04-20 00:01:16.196930
7395,76.20734,-0.1977,0.4234,0.7908,0.92,2022-04-20 00:01:16.207340
7396,76.22291,-0.1298,0.4224,0.7911,0.91,2022-04-20 00:01:16.222910
7397,76.22338,-0.1298,0.4224,0.7911,0.91,2022-04-20 00:01:16.223380
7398,76.24316,-0.079,0.3939,0.7869,0.88,2022-04-20 00:01:16.243160
7399,76.24338,-0.079,0.3939,0.7869,0.88,2022-04-20 00:01:16.243380
7400,76.25428,-0.0746,0.379,0.827,0.91,2022-04-20 00:01:16.254280
7401,76.26112,-0.091,0.3714,0.8639,0.94,2022-04-20 00:01:16.261120
7402,76.27217,-0.1176,0.3826,0.9276,1.01,2022-04-20 00:01:16.272170
7403,76.28501,-0.1171,0.3711,0.9916,1.07,2022-04-20 00:01:16.285010
7404,76.29533,-0.0732,0.3709,1.0095,1.08,2022-04-20 00:01:16.295330
7405,76.30689,-0.0937,0.3196,1.009,1.06,2022-04-20 00:01:16.306890
7406,76.31754,-0.1223,0.3142,0.9394,1.0,2022-04-20 00:01:16.317540
7407,76.32894,-0.1457,0.3587,0.8895,0.97,2022-04-20 00:01:16.328940
7408,76.34071,-0.1877,0.3545,0.8907,0.98,2022-04-20 00:01:16.340710
7409,76.35656,-0.0993,0.2524,0.5409,0.61,2022-04-20 00:01:16.356560
7410,76.35691,-0.0993,0.2524,0.5409,0.61,2022-04-20 00:01:16.356910
7411,76.37515,-0.0937,0.2937,0.818,0.87,2022-04-20 00:01:16.375150
7412,76.37532,-0.0937,0.2937,0.818,0.87,2022-04-20 00:01:16.375320
7413,76.38503,-0.0551,0.26,0.9491,0.99,2022-04-20 00:01:16.385030
7414,76.39605,-0.0253,0.2644,1.0537,1.09,2022-04-20 00:01:16.396050
7415,76.40618,-0.0094,0.2895,1.2567,1.29,2022-04-20 00:01:16.406180
7416,76.41788,0.0522,0.3137,1.3666,1.4,2022-04-20 00:01:16.417880
7417,76.42981,0.1448,0.3206,1.1956,1.25,2022-04-20 00:01:16.429810
7418,76.44094,0.1799,0.311,1.0383,1.1,2022-04-20 00:01:16.440940
7419,76.45715,0.167,0.2773,0.9032,0.96,2022-04-20 00:01:16.457150
7420,76.47259,0.0184,0.2448,0.8055,0.84,2022-04-20 00:01:16.472590
7421,76.47278,0.0184,0.2448,0.8055,0.84,2022-04-20 00:01:16.472780
7422,76.4849,-0.0746,0.2698,0.7962,0.84,2022-04-20 00:01:16.484900
7423,76.49609,-0.1123,0.3013,0.8912,0.95,2022-04-20 00:01:16.496090
7424,76.50746,-0.0551,0.2939,0.9992,1.04,2022-04-20 00:01:16.507460
7425,76.51805,0.0253,0.2688,1.0493,1.08,2022-04-20 00:01:16.518050
7426,76.52932,0.0808,0.248,1.0593,1.09,2022-04-20 00:01:16.529320
7427,76.52967,0.0808,0.248,1.0593,1.09,2022-04-20 00:01:16.529670
7428,76.54101,0.04,0.26,1.053,1.09,2022-04-20 00:01:16.541010
7429,76.55221,-0.0241,0.2759,1.0747,1.11,2022-04-20 00:01:16.552210
7430,76.56916,-0.1274,0.2925,1.0329,1.08,2022-04-20 00:01:16.569160
7431,76.58388,-0.1335,0.302,0.8973,0.96,2022-04-20 00:01:16.583880
7432,76.5841,-0.1335,0.302,0.8973,0.96,2022-04-20 00:01:16.584100
7433,76.59659,-0.1086,0.3323,0.8055,0.88,2022-04-20 00:01:16.596590
7434,76.60595,-0.068,0.3645,0.7427,0.83,2022-04-20 00:01:16.605950
7435,76.61946,0.0138,0.3956,0.7427,0.84,2022-04-20 00:01:16.619460
7436,76.62958,0.0387,0.4051,0.8451,0.94,2022-04-20 00:01:16.629580
7437,76.64076,-0.006,0.3953,0.9982,1.07,2022-04-20 00:01:16.640760
7438,76.65221,-0.0397,0.3724,1.0498,1.11,2022-04-20 00:01:16.652210
7439,76.66414,-0.0548,0.3526,1.0192,1.08,2022-04-20 00:01:16.664140
7440,76.66507,-0.0548,0.3526,1.0192,1.08,2022-04-20 00:01:16.665070
7441,76.67524,-0.0768,0.3543,0.9528,1.02,2022-04-20 00:01:16.675240
7442,76.69014,-0.0993,0.3648,0.9296,1.0,2022-04-20 00:01:16.690140
7443,76.71404,-0.0282,0.3545,0.9555,1.02,2022-04-20 00:01:16.714040
7444,76.71422,-0.0282,0.3545,0.9555,1.02,2022-04-20 00:01:16.714220
7445,76.71736,-0.0155,0.3526,0.9601,1.02,2022-04-20 00:01:16.717360
7446,76.72935,0.0219,0.3628,0.9848,1.05,2022-04-20 00:01:16.729350
7447,76.74062,0.0221,0.3518,0.9999,1.06,2022-04-20 00:01:16.740620
7448,76.75119,0.0101,0.3269,1.0144,1.07,2022-04-20 00:01:16.751190
7449,76.76341,-0.0448,0.2866,1.0708,1.11,2022-04-20 00:01:16.763410
7450,76.77509,-0.0678,0.2605,1.1402,1.17,2022-04-20 00:01:16.775090
7451,76.78593,-0.1025,0.26,1.1744,1.21,2022-04-20 00:01:16.785930
